state,date,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed
OH,2020-11-18,600,9
OK,2020-11-18,339,4
OR,2020-11-18,69,0
PA,2020-11-18,463,4
PR,2020-11-18,41,1
RI,2020-11-18,36,0
SC,2020-11-18,84,1
SD,2020-11-18,64,0
TN,2020-11-18,270,1
TX,2020-11-18,1093,33
UT,2020-11-18,72,7
VA,2020-11-18,155,3
VI,2020-11-18,0,0
VT,2020-11-18,6,0
WA,2020-11-18,92,1
WI,2020-11-18,517,3
WV,2020-11-18,41,0
WY,2020-11-18,49,1
AK,2020-11-17,17,0
AL,2020-11-17,221,0
AR,2020-11-17,131,2
AZ,2020-11-17,224,4
CA,2020-11-17,685,3
CO,2020-11-17,279,4
CT,2020-11-17,122,0
DC,2020-11-17,27,2
DE,2020-11-17,16,3
FL,2020-11-17,583,10
GA,2020-11-17,338,6
HI,2020-11-17,9,0
IA,2020-11-17,237,2
ID,2020-11-17,52,0
IL,2020-11-17,687,4
IN,2020-11-17,352,10
KS,2020-11-17,183,3
KY,2020-11-17,363,2
LA,2020-11-17,127,1
MA,2020-11-17,145,2
MD,2020-11-17,207,2
ME,2020-11-17,17,0
MI,2020-11-17,492,4
MN,2020-11-17,229,4
MO,2020-11-17,395,4
MS,2020-11-17,124,1
MT,2020-11-17,85,1
NC,2020-11-17,221,2
ND,2020-11-17,61,2
NE,2020-11-17,144,4
NH,2020-11-17,18,0
NJ,2020-11-17,343,3
NM,2020-11-17,97,1
NV,2020-11-17,132,1
NY,2020-11-17,479,6
OH,2020-11-17,649,7
OK,2020-11-17,303,5
OR,2020-11-17,44,0
PA,2020-11-17,482,4
PR,2020-11-17,41,3
RI,2020-11-17,29,0
SC,2020-11-17,87,0
SD,2020-11-17,94,2
TN,2020-11-17,273,1
TX,2020-11-17,1226,25
UT,2020-11-17,111,0
VA,2020-11-17,143,2
VI,2020-11-17,0,0
VT,2020-11-17,2,0
WA,2020-11-17,76,0
WI,2020-11-17,512,8
WV,2020-11-17,51,0
WY,2020-11-17,39,2
AK,2020-11-16,19,0
AL,2020-11-16,162,1
AR,2020-11-16,116,1
AZ,2020-11-16,190,1
CA,2020-11-16,586,9
CO,2020-11-16,205,10
CT,2020-11-16,83,2
DC,2020-11-16,13,0
DE,2020-11-16,15,4
FL,2020-11-16,483,9
GA,2020-11-16,318,3
HI,2020-11-16,4,0
IA,2020-11-16,213,2
ID,2020-11-16,44,1
IL,2020-11-16,587,6
IN,2020-11-16,323,2
KS,2020-11-16,150,1
KY,2020-11-16,355,2
LA,2020-11-16,141,1
MA,2020-11-16,113,0
MD,2020-11-16,153,2
ME,2020-11-16,10,1
MI,2020-11-16,369,2
MN,2020-11-16,216,2
MO,2020-11-16,298,2
MS,2020-11-16,108,0
MT,2020-11-16,63,1
NC,2020-11-16,192,0
ND,2020-11-16,54,1
NE,2020-11-16,134,6
NH,2020-11-16,10,0
NJ,2020-11-16,287,0
NM,2020-11-16,112,1
NV,2020-11-16,194,1
NY,2020-11-16,410,9
OH,2020-11-16,516,2
OK,2020-11-16,255,7
OR,2020-11-16,40,1
PA,2020-11-16,415,6
PR,2020-11-16,29,6
RI,2020-11-16,21,0
SC,2020-11-16,81,1
SD,2020-11-16,54,0
TN,2020-11-16,234,1
TX,2020-11-16,985,28
UT,2020-11-16,82,2
VA,2020-11-16,101,2
VI,2020-11-16,0,0
VT,2020-11-16,2,0
WA,2020-11-16,77,1
WI,2020-11-16,503,3
WV,2020-11-16,42,0
WY,2020-11-16,27,1
AK,2020-11-15,14,0
AL,2020-11-15,189,0
AR,2020-11-15,122,1
AZ,2020-11-15,192,4
CA,2020-11-15,567,4
CO,2020-11-15,212,5
CT,2020-11-15,85,1
DC,2020-11-15,13,1
DE,2020-11-15,14,4
FL,2020-11-15,420,6
GA,2020-11-15,298,6
HI,2020-11-15,11,1
IA,2020-11-15,252,6
ID,2020-11-15,49,2
IL,2020-11-15,595,8
IN,2020-11-15,380,8
KS,2020-11-15,185,0
KY,2020-11-15,352,2
LA,2020-11-15,99,1
MA,2020-11-15,91,0
MD,2020-11-15,150,1
ME,2020-11-15,13,1
MI,2020-11-15,374,1
MN,2020-11-15,213,2
MO,2020-11-15,308,6
MS,2020-11-15,88,1
MT,2020-11-15,80,2
NC,2020-11-15,153,4
ND,2020-11-15,58,0
NE,2020-11-15,116,4
NH,2020-11-15,13,0
NJ,2020-11-15,261,1
NM,2020-11-15,123,0
NV,2020-11-15,128,0
NY,2020-11-15,470,4
OH,2020-11-15,506,4
OK,2020-11-15,277,4
OR,2020-11-15,45,0
PA,2020-11-15,372,4
PR,2020-11-15,20,1
RI,2020-11-15,15,0
SC,2020-11-15,75,1
SD,2020-11-15,69,1
TN,2020-11-15,232,0
TX,2020-11-15,1034,15
UT,2020-11-15,69,1
VA,2020-11-15,98,3
VI,2020-11-15,0,0
VT,2020-11-15,0,0
WA,2020-11-15,53,0
WI,2020-11-15,470,2
WV,2020-11-15,44,0
WY,2020-11-15,23,3
AK,2020-11-14,27,1
AL,2020-11-14,180,1
AR,2020-11-14,118,1
AZ,2020-11-14,199,3
CA,2020-11-14,574,6
CO,2020-11-14,240,6
CT,2020-11-14,121,1
DC,2020-11-14,11,1
DE,2020-11-14,24,7
FL,2020-11-14,542,7
GA,2020-11-14,393,5
HI,2020-11-14,13,0
IA,2020-11-14,215,19
ID,2020-11-14,53,0
IL,2020-11-14,613,5
IN,2020-11-14,345,6
KS,2020-11-14,151,0
KY,2020-11-14,373,1
LA,2020-11-14,115,1
MA,2020-11-14,101,0
MD,2020-11-14,140,1
ME,2020-11-14,4,0
MI,2020-11-14,410,5
MN,2020-11-14,230,3
MO,2020-11-14,347,4
MS,2020-11-14,84,1
MT,2020-11-14,102,3
NC,2020-11-14,206,2
ND,2020-11-14,55,2
NE,2020-11-14,113,1
NH,2020-11-14,8,0
NJ,2020-11-14,244,2
NM,2020-11-14,122,1
NV,2020-11-14,124,4
NY,2020-11-14,480,3
OH,2020-11-14,533,8
OK,2020-11-14,273,2
OR,2020-11-14,58,0
PA,2020-11-14,349,6
PR,2020-11-14,40,0
RI,2020-11-14,14,0
SC,2020-11-14,81,0
SD,2020-11-14,65,2
TN,2020-11-14,251,1
TX,2020-11-14,1085,33
UT,2020-11-14,70,4
VA,2020-11-14,118,1
VI,2020-11-14,0,0
VT,2020-11-14,2,0
WA,2020-11-14,85,1
WI,2020-11-14,504,9
WV,2020-11-14,61,0
WY,2020-11-14,34,1
AK,2020-11-13,17,0
AL,2020-11-13,173,1
AR,2020-11-13,128,0
AZ,2020-11-13,173,4
CA,2020-11-13,536,9
CO,2020-11-13,205,6
CT,2020-11-13,96,0
DC,2020-11-13,11,1
DE,2020-11-13,19,5
FL,2020-11-13,530,5
GA,2020-11-13,374,7
HI,2020-11-13,10,0
IA,2020-11-13,220,3
ID,2020-11-13,45,1
IL,2020-11-13,620,5
IN,2020-11-13,360,9
KS,2020-11-13,150,0
KY,2020-11-13,368,0
LA,2020-11-13,112,1
MA,2020-11-13,111,3
MD,2020-11-13,163,5
ME,2020-11-13,5,0
MI,2020-11-13,453,6
MN,2020-11-13,225,5
MO,2020-11-13,328,7
MS,2020-11-13,72,0
MT,2020-11-13,91,2
NC,2020-11-13,186,2
ND,2020-11-13,58,2
NE,2020-11-13,121,1
NH,2020-11-13,19,0
NJ,2020-11-13,302,2
NM,2020-11-13,76,0
NV,2020-11-13,196,1
NY,2020-11-13,518,8
OH,2020-11-13,484,4
OK,2020-11-13,265,3
OR,2020-11-13,45,2
PA,2020-11-13,394,4
PR,2020-11-13,50,0
RI,2020-11-13,14,1
SC,2020-11-13,70,1
SD,2020-11-13,74,0
TN,2020-11-13,200,3
TX,2020-11-13,992,38
UT,2020-11-13,75,2
VA,2020-11-13,131,2
VI,2020-11-13,0,0
VT,2020-11-13,5,0
WA,2020-11-13,55,0
WI,2020-11-13,490,11
WV,2020-11-13,38,0
WY,2020-11-13,26,2
AK,2020-11-12,13,0
AL,2020-11-12,186,0
AR,2020-11-12,138,1
AZ,2020-11-12,168,2
CA,2020-11-12,576,7
CO,2020-11-12,225,6
CT,2020-11-12,106,0
DC,2020-11-12,20,2
DE,2020-11-12,14,3
FL,2020-11-12,502,8
GA,2020-11-12,377,7
HI,2020-11-12,6,0
IA,2020-11-12,217,0
ID,2020-11-12,62,0
IL,2020-11-12,647,6
IN,2020-11-12,279,5
KS,2020-11-12,183,0
KY,2020-11-12,362,2
LA,2020-11-12,102,3
MA,2020-11-12,82,3
MD,2020-11-12,133,2
ME,2020-11-12,8,0
MI,2020-11-12,391,9
MN,2020-11-12,232,5
MO,2020-11-12,312,2
MS,2020-11-12,83,1
MT,2020-11-12,71,1
NC,2020-11-12,186,4
ND,2020-11-12,64,2
NE,2020-11-12,134,1
NH,2020-11-12,10,0
NJ,2020-11-12,280,2
NM,2020-11-12,88,0
NV,2020-11-12,116,5
NY,2020-11-12,528,7
OH,2020-11-12,487,6
OK,2020-11-12,271,1
OR,2020-11-12,34,1
PA,2020-11-12,332,6
PR,2020-11-12,44,1
RI,2020-11-12,15,1
SC,2020-11-12,66,2
SD,2020-11-12,83,2
TN,2020-11-12,260,2
TX,2020-11-12,975,29
UT,2020-11-12,83,4
VA,2020-11-12,110,2
VI,2020-11-12,0,0
VT,2020-11-12,6,0
WA,2020-11-12,66,0
WI,2020-11-12,507,2
WV,2020-11-12,60,1
WY,2020-11-12,26,1
AK,2020-11-11,15,0
AL,2020-11-11,204,3
AR,2020-11-11,109,4
AZ,2020-11-11,174,1
CA,2020-11-11,475,4
CO,2020-11-11,220,9
CT,2020-11-11,101,2
DC,2020-11-11,21,0
DE,2020-11-11,19,5
FL,2020-11-11,483,6
GA,2020-11-11,428,8
HI,2020-11-11,7,0
IA,2020-11-11,215,3
ID,2020-11-11,61,0
IL,2020-11-11,680,11
IN,2020-11-11,279,7
KS,2020-11-11,192,0
KY,2020-11-11,323,2
LA,2020-11-11,112,3
MA,2020-11-11,99,0
MD,2020-11-11,171,4
ME,2020-11-11,12,0
MI,2020-11-11,359,4
MN,2020-11-11,227,8
MO,2020-11-11,311,1
MS,2020-11-11,110,0
MT,2020-11-11,80,1
NC,2020-11-11,154,2
ND,2020-11-11,60,4
NE,2020-11-11,132,3
NH,2020-11-11,9,0
NJ,2020-11-11,247,3
NM,2020-11-11,206,0
NV,2020-11-11,93,2
NY,2020-11-11,488,3
OH,2020-11-11,479,3
OK,2020-11-11,276,2
OR,2020-11-11,39,2
PA,2020-11-11,318,4
PR,2020-11-11,87,1
RI,2020-11-11,18,0
SC,2020-11-11,64,2
SD,2020-11-11,80,1
TN,2020-11-11,260,6
TX,2020-11-11,997,21
UT,2020-11-11,88,0
VA,2020-11-11,103,3
VI,2020-11-11,0,0
VT,2020-11-11,5,0
WA,2020-11-11,76,1
WI,2020-11-11,496,4
WV,2020-11-11,41,0
WY,2020-11-11,37,0
AK,2020-11-10,18,0
AL,2020-11-10,194,2
AR,2020-11-10,120,1
AZ,2020-11-10,168,9
CA,2020-11-10,503,5
CO,2020-11-10,224,8
CT,2020-11-10,86,2
DC,2020-11-10,18,3
DE,2020-11-10,10,3
FL,2020-11-10,508,4
GA,2020-11-10,351,14
HI,2020-11-10,10,0
IA,2020-11-10,234,1
ID,2020-11-10,55,1
IL,2020-11-10,651,8
IN,2020-11-10,333,9
KS,2020-11-10,168,1
KY,2020-11-10,296,4
LA,2020-11-10,117,1
MA,2020-11-10,90,1
MD,2020-11-10,130,1
ME,2020-11-10,9,1
MI,2020-11-10,362,5
MN,2020-11-10,220,2
MO,2020-11-10,309,8
MS,2020-11-10,106,0
MT,2020-11-10,71,6
NC,2020-11-10,192,2
ND,2020-11-10,64,2
NE,2020-11-10,140,4
NH,2020-11-10,11,0
NJ,2020-11-10,224,6
NM,2020-11-10,70,0
NV,2020-11-10,94,0
NY,2020-11-10,433,6
OH,2020-11-10,455,4
OK,2020-11-10,272,0
OR,2020-11-10,52,0
PA,2020-11-10,357,6
PR,2020-11-10,54,6
RI,2020-11-10,20,1
SC,2020-11-10,89,2
SD,2020-11-10,75,0
TN,2020-11-10,260,3
TX,2020-11-10,979,25
UT,2020-11-10,75,2
VA,2020-11-10,117,5
VI,2020-11-10,0,0
VT,2020-11-10,5,0
WA,2020-11-10,65,0
WI,2020-11-10,552,1
WV,2020-11-10,37,1
WY,2020-11-10,27,0
AK,2020-11-09,17,2
AL,2020-11-09,177,4
AR,2020-11-09,102,0
AZ,2020-11-09,159,1
CA,2020-11-09,369,4
CO,2020-11-09,176,8
CT,2020-11-09,78,0
DC,2020-11-09,23,0
DE,2020-11-09,15,3
FL,2020-11-09,416,2
GA,2020-11-09,319,8
HI,2020-11-09,5,0
IA,2020-11-09,170,1
ID,2020-11-09,38,1
IL,2020-11-09,522,10
IN,2020-11-09,286,1
KS,2020-11-09,130,1
KY,2020-11-09,254,0
LA,2020-11-09,90,5
MA,2020-11-09,72,0
MD,2020-11-09,127,1
ME,2020-11-09,7,0
MI,2020-11-09,357,5
MN,2020-11-09,165,2
MO,2020-11-09,294,3
MS,2020-11-09,68,0
MT,2020-11-09,79,1
NC,2020-11-09,175,2
ND,2020-11-09,51,0
NE,2020-11-09,114,3
NH,2020-11-09,5,0
NJ,2020-11-09,195,1
NM,2020-11-09,75,0
NV,2020-11-09,99,2
NY,2020-11-09,262,9
OH,2020-11-09,423,4
OK,2020-11-09,236,2
OR,2020-11-09,42,0
PA,2020-11-09,331,3
PR,2020-11-09,91,2
RI,2020-11-09,13,0
SC,2020-11-09,69,1
SD,2020-11-09,61,1
TN,2020-11-09,209,2
TX,2020-11-09,737,14
UT,2020-11-09,74,2
VA,2020-11-09,88,10
VI,2020-11-09,0,0
VT,2020-11-09,1,0
WA,2020-11-09,50,0
WI,2020-11-09,446,4
WV,2020-11-09,29,0
WY,2020-11-09,34,0
AK,2020-11-08,10,2
AL,2020-11-08,172,3
AR,2020-11-08,97,0
AZ,2020-11-08,162,2
CA,2020-11-08,405,5
CO,2020-11-08,210,5
CT,2020-11-08,65,0
DC,2020-11-08,17,2
DE,2020-11-08,12,5
FL,2020-11-08,396,6
GA,2020-11-08,289,9
HI,2020-11-08,4,0
IA,2020-11-08,153,1
ID,2020-11-08,51,4
IL,2020-11-08,501,3
IN,2020-11-08,271,43
KS,2020-11-08,141,0
KY,2020-11-08,275,1
LA,2020-11-08,83,3
MA,2020-11-08,78,1
MD,2020-11-08,102,4
ME,2020-11-08,5,0
MI,2020-11-08,326,0
MN,2020-11-08,163,3
MO,2020-11-08,289,3
MS,2020-11-08,91,1
MT,2020-11-08,69,6
NC,2020-11-08,116,2
ND,2020-11-08,47,2
NE,2020-11-08,107,3
NH,2020-11-08,7,0
NJ,2020-11-08,171,0
NM,2020-11-08,84,4
NV,2020-11-08,80,3
NY,2020-11-08,329,6
OH,2020-11-08,386,7
OK,2020-11-08,195,2
OR,2020-11-08,32,1
PA,2020-11-08,261,0
PR,2020-11-08,99,2
RI,2020-11-08,20,0
SC,2020-11-08,64,2
SD,2020-11-08,70,1
TN,2020-11-08,196,3
TX,2020-11-08,769,11
UT,2020-11-08,71,3
VA,2020-11-08,98,1
VI,2020-11-08,0,0
VT,2020-11-08,0,0
WA,2020-11-08,59,0
WI,2020-11-08,414,5
WV,2020-11-08,40,0
WY,2020-11-08,28,0
AK,2020-11-07,19,1
AL,2020-11-07,174,4
AR,2020-11-07,111,0
AZ,2020-11-07,172,1
CA,2020-11-07,425,6
CO,2020-11-07,179,1
CT,2020-11-07,84,0
DC,2020-11-07,18,1
DE,2020-11-07,15,1
FL,2020-11-07,469,5
GA,2020-11-07,357,8
HI,2020-11-07,9,0
IA,2020-11-07,192,0
ID,2020-11-07,51,1
IL,2020-11-07,545,9
IN,2020-11-07,294,44
KS,2020-11-07,155,2
KY,2020-11-07,280,0
LA,2020-11-07,82,1
MA,2020-11-07,102,2
MD,2020-11-07,109,3
ME,2020-11-07,9,0
MI,2020-11-07,335,6
MN,2020-11-07,192,4
MO,2020-11-07,289,6
MS,2020-11-07,84,0
MT,2020-11-07,85,3
NC,2020-11-07,149,1
ND,2020-11-07,78,2
NE,2020-11-07,109,2
NH,2020-11-07,9,0
NJ,2020-11-07,180,3
NM,2020-11-07,92,1
NV,2020-11-07,97,1
NY,2020-11-07,340,7
OH,2020-11-07,386,3
OK,2020-11-07,207,1
OR,2020-11-07,36,0
PA,2020-11-07,283,3
PR,2020-11-07,114,0
RI,2020-11-07,20,0
SC,2020-11-07,74,0
SD,2020-11-07,91,0
TN,2020-11-07,178,2
TX,2020-11-07,849,12
UT,2020-11-07,75,5
VA,2020-11-07,96,3
VI,2020-11-07,0,0
VT,2020-11-07,2,0
WA,2020-11-07,56,1
WI,2020-11-07,443,2
WV,2020-11-07,48,0
WY,2020-11-07,28,0
AK,2020-11-06,15,0
AL,2020-11-06,158,1
AR,2020-11-06,124,1
AZ,2020-11-06,151,1
CA,2020-11-06,425,4
CO,2020-11-06,187,1
CT,2020-11-06,65,2
DC,2020-11-06,6,1
DE,2020-11-06,8,2
FL,2020-11-06,409,7
GA,2020-11-06,380,8
HI,2020-11-06,8,0
IA,2020-11-06,174,5
ID,2020-11-06,45,0
IL,2020-11-06,507,14
IN,2020-11-06,252,5
KS,2020-11-06,139,1
KY,2020-11-06,283,1
LA,2020-11-06,97,3
MA,2020-11-06,88,3
MD,2020-11-06,109,2
ME,2020-11-06,8,0
MI,2020-11-06,305,0
MN,2020-11-06,182,7
MO,2020-11-06,329,4
MS,2020-11-06,62,0
MT,2020-11-06,81,0
NC,2020-11-06,161,2
ND,2020-11-06,57,3
NE,2020-11-06,106,3
NH,2020-11-06,5,0
NJ,2020-11-06,169,0
NM,2020-11-06,77,1
NV,2020-11-06,83,2
NY,2020-11-06,371,3
OH,2020-11-06,391,5
OK,2020-11-06,200,6
OR,2020-11-06,30,1
PA,2020-11-06,264,5
PR,2020-11-06,91,0
RI,2020-11-06,27,0
SC,2020-11-06,63,0
SD,2020-11-06,83,0
TN,2020-11-06,186,1
TX,2020-11-06,885,14
UT,2020-11-06,66,0
VA,2020-11-06,103,4
VI,2020-11-06,0,0
VT,2020-11-06,0,0
WA,2020-11-06,46,1
WI,2020-11-06,441,3
WV,2020-11-06,43,0
WY,2020-11-06,28,0
AK,2020-11-05,15,0
AL,2020-11-05,164,1
AR,2020-11-05,97,2
AZ,2020-11-05,109,0
CA,2020-11-05,431,8
CO,2020-11-05,160,1
CT,2020-11-05,56,2
DC,2020-11-05,5,1
DE,2020-11-05,12,0
FL,2020-11-05,449,7
GA,2020-11-05,341,6
HI,2020-11-05,12,0
IA,2020-11-05,167,4
ID,2020-11-05,49,0
IL,2020-11-05,469,7
IN,2020-11-05,215,5
KS,2020-11-05,142,2
KY,2020-11-05,312,3
LA,2020-11-05,103,1
MA,2020-11-05,64,2
MD,2020-11-05,93,0
ME,2020-11-05,7,0
MI,2020-11-05,336,4
MN,2020-11-05,147,4
MO,2020-11-05,265,1
MS,2020-11-05,77,1
MT,2020-11-05,81,1
NC,2020-11-05,170,3
ND,2020-11-05,52,4
NE,2020-11-05,104,1
NH,2020-11-05,3,0
NJ,2020-11-05,161,0
NM,2020-11-05,98,0
NV,2020-11-05,80,1
NY,2020-11-05,340,0
OH,2020-11-05,376,3
OK,2020-11-05,232,0
OR,2020-11-05,33,2
PA,2020-11-05,241,2
PR,2020-11-05,86,5
RI,2020-11-05,11,0
SC,2020-11-05,76,1
SD,2020-11-05,77,1
TN,2020-11-05,189,1
TX,2020-11-05,843,16
UT,2020-11-05,63,2
VA,2020-11-05,104,3
VI,2020-11-05,0,0
VT,2020-11-05,0,0
WA,2020-11-05,45,0
WI,2020-11-05,422,4
WV,2020-11-05,34,0
WY,2020-11-05,28,0
AK,2020-11-04,14,0
AL,2020-11-04,141,3
AR,2020-11-04,86,0
AZ,2020-11-04,117,4
CA,2020-11-04,394,6
CO,2020-11-04,137,2
CT,2020-11-04,40,0
DC,2020-11-04,12,0
DE,2020-11-04,16,1
FL,2020-11-04,387,7
GA,2020-11-04,330,7
HI,2020-11-04,6,0
IA,2020-11-04,158,1
ID,2020-11-04,37,0
IL,2020-11-04,458,5
IN,2020-11-04,208,4
KS,2020-11-04,144,0
KY,2020-11-04,251,1
LA,2020-11-04,101,4
MA,2020-11-04,63,1
MD,2020-11-04,81,1
ME,2020-11-04,4,0
MI,2020-11-04,283,5
MN,2020-11-04,167,3
MO,2020-11-04,262,1
MS,2020-11-04,74,4
MT,2020-11-04,83,1
NC,2020-11-04,161,0
ND,2020-11-04,56,0
NE,2020-11-04,107,2
NH,2020-11-04,5,0
NJ,2020-11-04,149,1
NM,2020-11-04,76,0
NV,2020-11-04,80,1
NY,2020-11-04,315,5
OH,2020-11-04,324,5
OK,2020-11-04,239,2
OR,2020-11-04,30,0
PA,2020-11-04,264,7
PR,2020-11-04,74,5
RI,2020-11-04,18,0
SC,2020-11-04,78,3
SD,2020-11-04,91,0
TN,2020-11-04,233,0
TX,2020-11-04,889,17
UT,2020-11-04,67,2
VA,2020-11-04,83,3
VI,2020-11-04,0,0
VT,2020-11-04,1,0
WA,2020-11-04,43,0
WI,2020-11-04,391,3
WV,2020-11-04,28,0
WY,2020-11-04,33,1
AK,2020-11-03,13,0
AL,2020-11-03,144,0
AR,2020-11-03,95,2
AZ,2020-11-03,136,1
CA,2020-11-03,437,5
CO,2020-11-03,164,5
CT,2020-11-03,46,1
DC,2020-11-03,12,1
DE,2020-11-03,12,1
FL,2020-11-03,409,12
GA,2020-11-03,299,4
HI,2020-11-03,5,0
IA,2020-11-03,163,3
ID,2020-11-03,46,0
IL,2020-11-03,472,8
IN,2020-11-03,182,0
KS,2020-11-03,126,1
KY,2020-11-03,355,1
LA,2020-11-03,105,3
MA,2020-11-03,63,1
MD,2020-11-03,87,0
ME,2020-11-03,5,0
MI,2020-11-03,290,2
MN,2020-11-03,131,3
MO,2020-11-03,223,3
MS,2020-11-03,74,2
MT,2020-11-03,82,3
NC,2020-11-03,203,2
ND,2020-11-03,58,0
NE,2020-11-03,116,1
NH,2020-11-03,2,0
NJ,2020-11-03,158,3
NM,2020-11-03,66,0
NV,2020-11-03,95,0
NY,2020-11-03,247,5
OH,2020-11-03,374,6
OK,2020-11-03,239,3
OR,2020-11-03,30,0
PA,2020-11-03,255,1
PR,2020-11-03,12,1
RI,2020-11-03,16,0
SC,2020-11-03,64,0
SD,2020-11-03,71,0
TN,2020-11-03,184,2
TX,2020-11-03,783,15
UT,2020-11-03,68,1
VA,2020-11-03,96,2
VI,2020-11-03,0,0
VT,2020-11-03,0,0
WA,2020-11-03,38,0
WI,2020-11-03,429,6
WV,2020-11-03,29,1
WY,2020-11-03,26,0
AK,2020-11-02,7,0
AL,2020-11-02,166,0
AR,2020-11-02,89,0
AZ,2020-11-02,95,0
CA,2020-11-02,383,2
CO,2020-11-02,142,4
CT,2020-11-02,47,3
DC,2020-11-02,11,1
DE,2020-11-02,13,1
FL,2020-11-02,355,9
GA,2020-11-02,260,7
HI,2020-11-02,3,0
IA,2020-11-02,93,0
ID,2020-11-02,46,0
IL,2020-11-02,341,4
IN,2020-11-02,187,0
KS,2020-11-02,103,0
KY,2020-11-02,264,10
LA,2020-11-02,71,2
MA,2020-11-02,58,0
MD,2020-11-02,69,2
ME,2020-11-02,5,0
MI,2020-11-02,228,7
MN,2020-11-02,133,3
MO,2020-11-02,200,17
MS,2020-11-02,68,2
MT,2020-11-02,61,1
NC,2020-11-02,139,0
ND,2020-11-02,41,0
NE,2020-11-02,83,1
NH,2020-11-02,3,0
NJ,2020-11-02,110,0
NM,2020-11-02,57,0
NV,2020-11-02,56,0
NY,2020-11-02,179,4
OH,2020-11-02,318,4
OK,2020-11-02,224,4
OR,2020-11-02,18,1
PA,2020-11-02,217,3
PR,2020-11-02,72,0
RI,2020-11-02,6,0
SC,2020-11-02,73,0
SD,2020-11-02,57,0
TN,2020-11-02,163,1
TX,2020-11-02,734,10
UT,2020-11-02,56,1
VA,2020-11-02,70,2
VI,2020-11-02,0,0
VT,2020-11-02,1,0
WA,2020-11-02,38,1
WI,2020-11-02,378,6
WV,2020-11-02,32,0
WY,2020-11-02,22,0
AK,2020-11-01,8,0
AL,2020-11-01,135,1
AR,2020-11-01,70,0
AZ,2020-11-01,109,1
CA,2020-11-01,365,3
CO,2020-11-01,112,2
CT,2020-11-01,24,0
DC,2020-11-01,6,0
DE,2020-11-01,9,1
FL,2020-11-01,358,6
GA,2020-11-01,285,4
HI,2020-11-01,9,0
IA,2020-11-01,113,2
ID,2020-11-01,38,2
IL,2020-11-01,330,3
IN,2020-11-01,202,4
KS,2020-11-01,70,0
KY,2020-11-01,239,2
LA,2020-11-01,72,1
MA,2020-11-01,64,0
MD,2020-11-01,59,0
ME,2020-11-01,4,0
MI,2020-11-01,266,3
MN,2020-11-01,119,2
MO,2020-11-01,196,1
MS,2020-11-01,59,2
MT,2020-11-01,54,1
NC,2020-11-01,108,1
ND,2020-11-01,41,0
NE,2020-11-01,59,1
NH,2020-11-01,7,0
NJ,2020-11-01,104,2
NM,2020-11-01,76,2
NV,2020-11-01,64,0
NY,2020-11-01,162,5
OH,2020-11-01,256,3
OK,2020-11-01,220,3
OR,2020-11-01,21,0
PA,2020-11-01,176,3
PR,2020-11-01,92,0
RI,2020-11-01,8,0
SC,2020-11-01,41,0
SD,2020-11-01,54,1
TN,2020-11-01,144,1
TX,2020-11-01,759,8
UT,2020-11-01,45,1
VA,2020-11-01,69,1
VI,2020-11-01,1,0
VT,2020-11-01,0,0
WA,2020-11-01,31,0
WI,2020-11-01,319,5
WV,2020-11-01,37,0
WY,2020-11-01,15,0
AK,2020-10-31,12,0
AL,2020-10-31,148,2
AR,2020-10-31,83,0
AZ,2020-10-31,106,4
CA,2020-10-31,354,2
CO,2020-10-31,136,1
CT,2020-10-31,47,0
DC,2020-10-31,13,1
DE,2020-10-31,16,1
FL,2020-10-31,364,9
GA,2020-10-31,290,6
HI,2020-10-31,8,0
IA,2020-10-31,131,1
ID,2020-10-31,46,3
IL,2020-10-31,342,4
IN,2020-10-31,234,4
KS,2020-10-31,99,0
KY,2020-10-31,252,4
LA,2020-10-31,72,1
MA,2020-10-31,51,1
MD,2020-10-31,72,0
ME,2020-10-31,8,0
MI,2020-10-31,275,5
MN,2020-10-31,125,2
MO,2020-10-31,204,2
MS,2020-10-31,71,0
MT,2020-10-31,68,1
NC,2020-10-31,148,0
ND,2020-10-31,41,3
NE,2020-10-31,93,0
NH,2020-10-31,3,0
NJ,2020-10-31,139,1
NM,2020-10-31,67,1
NV,2020-10-31,69,1
NY,2020-10-31,169,4
OH,2020-10-31,294,4
OK,2020-10-31,209,5
OR,2020-10-31,17,0
PA,2020-10-31,183,1
PR,2020-10-31,76,0
RI,2020-10-31,7,0
SC,2020-10-31,42,1
SD,2020-10-31,63,1
TN,2020-10-31,167,2
TX,2020-10-31,816,10
UT,2020-10-31,64,1
VA,2020-10-31,71,13
VI,2020-10-31,0,0
VT,2020-10-31,0,0
WA,2020-10-31,29,1
WI,2020-10-31,349,2
WV,2020-10-31,28,0
WY,2020-10-31,23,0
AK,2020-10-30,10,1
AL,2020-10-30,156,2
AR,2020-10-30,102,1
AZ,2020-10-30,106,1
CA,2020-10-30,448,4
CO,2020-10-30,115,2
CT,2020-10-30,52,1
DC,2020-10-30,13,2
DE,2020-10-30,5,0
FL,2020-10-30,583,7
GA,2020-10-30,327,7
HI,2020-10-30,5,0
IA,2020-10-30,102,1
ID,2020-10-30,46,2
IL,2020-10-30,355,7
IN,2020-10-30,224,3
KS,2020-10-30,113,0
KY,2020-10-30,277,1
LA,2020-10-30,74,1
MA,2020-10-30,59,1
MD,2020-10-30,65,1
